student_id,question_id,bundle_id,tags,elapsed_time,correct
4,594,594,24;50;184;181,16000,0.0
4,652,652,31;32;182;183,20000,1.0
4,652,652,31;32;182;183,20000,1.0
4,652,652,31;32;182;183,19000,0.0
4,666,666,24;40;182;181,17000,1.0
4,696,696,27;44;45;182;184,25000,1.0
4,724,724,31;42;183;185,19000,0.0
4,739,739,30;24;25;182;181,18000,0.0
4,739,739,30;24;25;182;181,44000,1.0
4,763,763,30;34;35;183;184,19000,1.0
4,763,763,30;34;35;183;184,18000,0.0
4,764,764,23;24;25;183;181,13000,1.0
4,764,764,23;24;25;183;181,14000,1.0
4,767,767,24;48;181;183,18000,1.0
4,767,767,24;48;181;183,21000,0.0
4,767,767,24;48;181;183,16000,1.0
4,774,774,38;39;185;181,19000,0.0
4,774,774,38;39;185;181,19000,0.0
4,784,784,24;25;184;181,21000,1.0
4,784,784,24;25;184;181,21000,1.0
4,788,788,31;42;183;181,18000,1.0
4,825,825,46;47;182;183,18000,1.0
4,825,825,46;47;182;183,21000,1.0
4,835,835,36;37;181;183,18000,0.0
4,854,854,23;24;25;181;185,17000,1.0
4,854,854,23;24;25;181;185,18000,0.0
4,856,856,30;28;29;181;185,15000,1.0
4,856,856,30;28;29;181;185,14000,1.0
4,878,878,51;24;26;183;181,20000,1.0
4,921,921,38;39;184;181,18000,0.0
4,921,921,38;39;184;181,18000,0.0
4,940,940,30;179;28;47;181;182,18000,1.0
4,940,940,30;179;28;47;181;182,18000,1.0
4,952,952,51;24;26;183;182,15000,1.0
4,969,969,24;40;182;183,48000,1.0
4,1048,1048,36;37;185;181,17000,1.0
4,1048,1048,36;37;185;181,19000,1.0
4,1069,1069,31;32;184;183,8000,
4,1101,1101,27;24;26;181;185,18000,1.0
4,1101,1101,27;24;26;181;185,17000,1.0
4,1112,1112,24;40;183;185,50000,0.0
4,1113,1113,24;40;181;185,51000,1.0
4,1195,1195,31;32;184;181,16000,0.0
4,1195,1195,31;32;184;181,17000,0.0
4,1195,1195,31;32;184;181,16000,0.0
4,1195,1195,31;32;184;181,17000,0.0
4,1203,1203,30;24;43;185;183,17000,1.0
4,1218,1218,44;45;185;183,17000,1.0
4,1218,1218,44;45;185;183,19000,1.0
4,1247,1247,28;37;183;184,48000,1.0
4,1250,1250,24;41;183;185,23000,0.0
4,1261,1261,30;34;35;184;185,21000,1.0
4,1261,1261,30;34;35;184;185,23000,1.0
4,1266,1266,31;45;184;182,19000,1.0
4,1266,1266,31;45;184;182,22000,0.0
4,1297,1297,24;48;185;181,22000,0.0
4,1297,1297,24;48;185;181,18000,1.0
4,1310,1310,38;39;181;185,51000,0.0
4,1314,1314,46;47;185;183,26000,1.0
4,1314,1314,46;47;185;183,22000,1.0
4,1315,1315,38;39;181;185,50000,1.0
4,1316,1316,30;28;29;184;185,20000,0.0
4,1316,1316,30;28;29;184;185,19000,1.0
4,1361,1361,24;25;181;183,49000,0.0
4,1368,1368,30;24;33;181;183,21000,1.0
4,1384,1384,30;44;45;182;181,17000,1.0
4,1384,1384,30;44;45;182;181,23000,0.0
4,1393,1393,30;38;39;182;184,48000,1.0
4,1428,1410,56;184;181,31333,1.0
4,1429,1410,52;184;181,31333,1.0
4,1430,1410,52;184;181,31333,1.0
4,1437,1413,56;184;183,20666,1.0
4,1437,1413,56;184;183,20666,1.0
4,1438,1413,53;184;183,20666,1.0
4,1438,1413,53;184;183,20666,1.0
4,1439,1413,52;184;183,20666,0.0
4,1439,1413,52;184;183,20666,0.0
4,1461,1421,53;185;184,22333,1.0
4,1461,1421,53;185;184,21666,1.0
4,1462,1421,52;185;184,21666,1.0
4,1462,1421,52;185;184,22333,1.0
4,1463,1421,54;185;184,21666,1.0
4,1463,1421,54;185;184,22333,1.0
4,1479,1427,52;183;184,32666,1.0
4,1480,1427,52;183;184,32666,0.0
4,1481,1427,54;183;184,32666,1.0
4,1482,1428,53;181;185,28000,1.0
4,1483,1428,53;181;185,28000,1.0
4,1484,1428,54;181;185,28000,1.0
4,1509,1437,53;181;182;183,23666,1.0
4,1509,1437,53;181;182;183,25666,1.0
4,1510,1437,52;181;182;183,23666,1.0
4,1510,1437,52;181;182;183,25666,0.0
4,1511,1437,52;181;182;183,23666,1.0
4,1511,1437,52;181;182;183,25666,1.0
4,1512,1438,53;183;184;182,29666,1.0
4,1513,1438,53;183;184;182,29666,1.0
4,1514,1438,54;183;184;182,29666,0.0
4,1515,1439,56;182;181;183,29333,1.0
4,1515,1439,56;182;181;183,27666,1.0
4,1515,1439,56;182;181;183,26333,0.0
4,1515,1439,56;182;181;183,26333,1.0
4,1516,1439,52;182;181;183,27666,0.0
4,1516,1439,52;182;181;183,26333,1.0
4,1516,1439,52;182;181;183,26333,1.0
4,1516,1439,52;182;181;183,29333,1.0
4,1517,1439,55;182;181;183,26333,1.0
4,1517,1439,55;182;181;183,29333,1.0
4,1517,1439,55;182;181;183,26333,1.0
4,1517,1439,55;182;181;183,27666,1.0
4,1521,1441,52;185;181,31666,1.0
4,1522,1441,58;185;181,31666,1.0
4,1523,1441,55;185;181,31666,1.0
4,1527,1443,53;185;181,24666,1.0
4,1528,1443,54;185;181,24666,1.0
4,1529,1443,58;185;181,24666,1.0
4,1536,1446,53;182;183,28666,1.0
4,1537,1446,179;53;182;183,28666,1.0
4,1538,1446,55;182;183,28666,0.0
4,1542,1448,53;181;182,32333,1.0
4,1543,1448,53;181;182,32333,1.0
4,1544,1448,54;181;182,32333,1.0
4,1545,1449,54;183;184,29000,1.0
4,1546,1449,179;52;183;184,29000,1.0
4,1547,1449,52;183;184,29000,1.0
4,1560,1454,179;53;181;182,32000,1.0
4,1561,1454,56;181;182,32000,1.0
4,1562,1454,54;181;182,32000,0.0
4,1581,1461,56;181;182,28333,1.0
4,1582,1461,58;181;182,28333,1.0
4,1583,1461,54;181;182,28333,0.0
4,1587,1463,52;181;182,32333,1.0
4,1588,1463,58;181;182,32333,1.0
4,1589,1463,179;54;181;182,32333,0.0
4,1596,1466,53;182;181,27333,1.0
4,1597,1466,58;182;181,27333,1.0
4,1598,1466,54;182;181,27333,0.0
4,1614,1472,56;182;181,32333,0.0
4,1615,1472,57;182;181,32333,1.0
4,1616,1472,179;52;182;181,32333,0.0
4,1617,1473,54;182;183,27666,1.0
4,1618,1473,53;182;183,27666,1.0
4,1619,1473,57;182;183,27666,1.0
4,1629,1477,53;181;182,23333,1.0
4,1629,1477,53;181;182,23333,1.0
4,1630,1477,179;57;181;182,23333,1.0
4,1630,1477,179;57;181;182,23333,1.0
4,1631,1477,54;181;182,23333,1.0
4,1631,1477,54;181;182,23333,1.0
4,1632,1478,179;53;184;181,28000,0.0
4,1632,1478,179;53;184;181,31000,0.0
4,1633,1478,57;184;181,31000,0.0
4,1633,1478,57;184;181,28000,1.0
4,1634,1478,55;184;181,31000,0.0
4,1634,1478,55;184;181,28000,1.0
4,1635,1479,53;183;182,27333,1.0
4,1635,1479,53;183;182,24666,1.0
4,1636,1479,57;183;182,27333,1.0
4,1636,1479,57;183;182,24666,1.0
4,1637,1479,54;183;182,27333,0.0
4,1637,1479,54;183;182,24666,1.0
4,1641,1481,53;184;181,28000,1.0
4,1642,1481,54;184;181,28000,1.0
4,1643,1481,52;184;181,28000,0.0
4,1650,1484,56;185;184,33333,1.0
4,1650,1484,56;185;184,33333,1.0
4,1651,1484,52;185;184,33333,1.0
4,1651,1484,52;185;184,33333,1.0
4,1652,1484,55;185;184,33333,1.0
4,1652,1484,55;185;184,33333,1.0
4,1653,1485,53;184;181,27666,1.0
4,1654,1485,52;184;181,27666,0.0
4,1655,1485,52;184;181,27666,0.0
4,1665,1489,53;183;184,27333,1.0
4,1666,1489,52;183;184,27333,1.0
4,1667,1489,52;183;184,27333,1.0
4,1674,1492,53;185;183,25333,1.0
4,1675,1492,56;185;183,25333,1.0
4,1676,1492,54;185;183,25333,1.0
4,1677,1493,56;181;185,33333,1.0
4,1678,1493,54;181;185,33333,0.0
4,1679,1493,179;52;181;185,33333,0.0
4,1689,1497,53;185;183,24333,1.0
4,1690,1497,52;185;183,24333,1.0
4,1691,1497,54;185;183,24333,0.0
4,1722,1508,56;184;183,26000,1.0
4,1722,1508,56;184;183,24000,0.0
4,1723,1508,54;184;183,24000,1.0
4,1723,1508,54;184;183,26000,1.0
4,1724,1508,179;58;184;183,24000,1.0
4,1724,1508,179;58;184;183,26000,1.0
4,1725,1509,53;184;181,26333,1.0
4,1725,1509,53;184;181,31333,1.0
4,1726,1509,58;184;181,26333,1.0
4,1726,1509,58;184;181,31333,1.0
4,1727,1509,55;184;181,26333,1.0
4,1727,1509,55;184;181,31333,1.0
4,1731,1511,52;183;182,28333,0.0
4,1732,1511,58;183;182,28333,1.0
4,1733,1511,54;183;182,28333,1.0
4,1734,1512,56;182;183,25666,1.0
4,1735,1512,52;182;183,25666,0.0
4,1736,1512,58;182;183,25666,0.0
4,1746,1516,52;182;183,27666,1.0
4,1747,1516,58;182;183,27666,1.0
4,1748,1516,54;182;183,27666,1.0
4,1755,1519,52;183;182,25666,1.0
4,1756,1519,54;183;182,25666,0.0
4,1757,1519,58;183;182,25666,0.0
4,1758,1520,53;183;185;184,29666,1.0
4,1759,1520,57;183;185;184,29666,0.0
4,1760,1520,179;55;183;185;184,29666,1.0
4,1761,1521,53;183;185;181,26333,0.0
4,1762,1521,52;183;185;181,26333,0.0
4,1763,1521,55;183;185;181,26333,1.0
4,1764,1522,179;53;185;184;183,29000,0.0
4,1765,1522,53;185;184;183,29000,1.0
4,1766,1522,55;185;184;183,29000,1.0
4,1773,1525,52;185;184;183,26666,1.0
4,1774,1525,54;185;184;183,26666,1.0
4,1775,1525,52;185;184;183,26666,1.0
4,1782,1528,53;185;181;183,11333,1.0
4,1783,1528,52;185;181;183,11333,1.0
4,1784,1528,55;185;181;183,11333,0.0
4,1785,1529,53;181;183;184,27666,0.0
4,1785,1529,53;181;183;184,27666,0.0
4,1786,1529,52;181;183;184,27666,1.0
4,1786,1529,52;181;183;184,27666,1.0
4,1787,1529,54;181;183;184,27666,0.0
4,1787,1529,54;181;183;184,27666,0.0
4,1788,1530,52;182;181,32666,1.0
4,1789,1530,53;182;181,32666,0.0
4,1790,1530,54;182;181,32666,0.0
4,1791,1531,53;181;182,21000,1.0
4,1792,1531,179;53;181;182,21000,1.0
4,1793,1531,55;181;182,21000,1.0
4,1800,1534,53;184;183,28333,0.0
4,1801,1534,54;184;183,28333,1.0
4,1802,1534,179;52;184;183,28333,0.0
4,1803,1535,179;56;183;182,26000,1.0
4,1804,1535,53;183;182,26000,1.0
4,1805,1535,54;183;182,26000,1.0
4,1815,1539,53;181;182,38333,1.0
4,1816,1539,53;181;182,38333,1.0
4,1817,1539,55;181;182,38333,1.0
4,1818,1540,53;183;185,31000,1.0
4,1819,1540,52;183;185,31000,1.0
4,1820,1540,179;54;183;185,31000,1.0
4,1830,1544,179;53;185;183,28333,1.0
4,1831,1544,52;185;183,28333,1.0
4,1832,1544,54;185;183,28333,1.0
4,1839,1547,53;181;184,22666,1.0
4,1839,1547,53;181;184,23666,1.0
4,1840,1547,52;181;184,22666,1.0
4,1840,1547,52;181;184,23666,1.0
4,1841,1547,52;181;184,22666,1.0
4,1841,1547,52;181;184,23666,1.0
4,1845,1549,52;181;184,29000,0.0
4,1846,1549,52;181;184,29000,1.0
4,1847,1549,54;181;184,29000,1.0
4,1851,1551,56;182;181,29000,1.0
4,1852,1551,52;182;181,29000,1.0
4,1853,1551,58;182;181,29000,1.0
4,1854,1552,53;181;184,27666,1.0
4,1855,1552,58;181;184,27666,1.0
4,1856,1552,54;181;184,27666,0.0
4,1869,1557,53;182;183,30333,0.0
4,1870,1557,57;182;183,30333,1.0
4,1871,1557,55;182;183,30333,0.0
4,1875,1559,56;182;183,34000,1.0
4,1875,1559,56;182;183,34000,1.0
4,1876,1559,54;182;183,34000,0.0
4,1876,1559,54;182;183,34000,0.0
4,1877,1559,57;182;183,34000,1.0
4,1877,1559,57;182;183,34000,1.0
4,1890,1564,53;182;183,37333,0.0
4,1891,1564,52;182;183,37333,1.0
4,1892,1564,57;182;183,37333,0.0
4,1902,1568,53;181;185,30333,1.0
4,1903,1568,56;181;185,30333,0.0
4,1904,1568,54;181;185,30333,1.0
4,1905,1569,53;184;183,25666,1.0
4,1906,1569,52;184;183,25666,1.0
4,1907,1569,54;184;183,25666,1.0
4,1917,1573,56;184;181,27000,1.0
4,1917,1573,56;184;181,34666,1.0
4,1918,1573,53;184;181,27000,1.0
4,1918,1573,53;184;181,34666,1.0
4,1919,1573,55;184;181,27000,1.0
4,1919,1573,55;184;181,34666,1.0
4,1923,1575,53;183;182,25666,1.0
4,1924,1575,54;183;182,25666,1.0
4,1925,1575,179;57;183;182,25666,1.0
4,1926,1576,52;182;181,30000,1.0
4,1927,1576,57;182;181,30000,1.0
4,1928,1576,55;182;181,30000,0.0
4,1935,1579,53;182;183,32666,1.0
4,1936,1579,57;182;183,32666,0.0
4,1937,1579,54;182;183,32666,0.0
4,1941,1581,53;181;182,23666,1.0
4,1941,1581,53;181;182,24666,1.0
4,1942,1581,179;54;181;182,23666,1.0
4,1942,1581,179;54;181;182,24666,0.0
4,1943,1581,55;181;182,23666,1.0
4,1943,1581,55;181;182,24666,1.0
4,1962,1588,53;182;181,31333,0.0
4,1963,1588,52;182;181,31333,1.0
4,1964,1588,54;182;181,31333,1.0
4,1965,1589,56;181;182,27666,0.0
4,1966,1589,53;181;182,27666,1.0
4,1967,1589,55;181;182,27666,1.0
4,1971,1591,52;182;181,31000,0.0
4,1972,1591,54;182;181,31000,1.0
4,1973,1591,54;182;181,31000,0.0
4,1980,1594,52;181;182;183,31000,0.0
4,1980,1594,52;181;182;183,26666,1.0
4,1981,1594,52;181;182;183,26666,1.0
4,1981,1594,52;181;182;183,31000,1.0
4,1982,1594,54;181;182;183,26666,1.0
4,1982,1594,54;181;182;183,31000,1.0
4,1983,1595,56;181;182,30666,1.0
4,1984,1595,57;181;182,30666,1.0
4,1985,1595,54;181;182,30666,0.0
4,1986,1596,52;184;182;181,35000,0.0
4,1987,1596,52;184;182;181,35000,1.0
4,1988,1596,55;184;182;181,35000,0.0
4,1989,1597,54;183;182,26333,1.0
4,1989,1597,54;183;182,24000,1.0
4,1989,1597,54;183;182,24000,1.0
4,1990,1597,52;183;182,24000,1.0
4,1990,1597,52;183;182,24000,1.0
4,1990,1597,52;183;182,26333,1.0
4,1991,1597,54;183;182,24000,1.0
4,1991,1597,54;183;182,24000,1.0
4,1991,1597,54;183;182,26333,0.0
4,2001,1601,53;183;182,26666,1.0
4,2001,1601,53;183;182,25333,1.0
4,2002,1601,58;183;182,25333,1.0
4,2002,1601,58;183;182,26666,1.0
4,2003,1601,52;183;182,25333,1.0
4,2003,1601,52;183;182,26666,0.0
4,2004,1602,56;182;183,25000,1.0
4,2005,1602,58;182;183,25000,1.0
4,2006,1602,54;182;183,25000,0.0
4,2031,1611,56;182;181;184,39333,1.0
4,2032,1611,52;182;181;184,39333,1.0
4,2033,1611,54;182;181;184,39333,0.0
4,2064,1622,53;181;185,23666,0.0
4,2065,1622,52;181;185,23666,1.0
4,2066,1622,54;181;185,23666,1.0
4,2067,1623,52;183;184,25333,0.0
4,2068,1623,55;183;184,25333,0.0
4,2069,1623,179;52;183;184,25333,1.0
4,2070,1624,179;52;185;181,32000,1.0
4,2071,1624,54;185;181,32000,1.0
4,2072,1624,54;185;181,32000,1.0
4,2073,1625,56;185;181,29333,0.0
4,2074,1625,179;53;185;181,29333,0.0
4,2075,1625,54;185;181,29333,1.0
4,2088,1630,53;182;183,28000,0.0
4,2089,1630,52;182;183,28000,1.0
4,2090,1630,54;182;183,28000,1.0
4,2091,1631,56;182;183,29333,1.0
4,2092,1631,53;182;183,29333,1.0
4,2093,1631,54;182;183,29333,1.0
4,2103,1635,56;182;183,30000,1.0
4,2104,1635,53;182;183,30000,1.0
4,2105,1635,55;182;183,30000,0.0
4,2106,1636,53;182;183,28000,1.0
4,2107,1636,52;182;183,28000,0.0
4,2108,1636,54;182;183,28000,1.0
4,2115,1639,56;183;182,26333,1.0
4,2116,1639,53;183;182,26333,1.0
4,2117,1639,54;183;182,26333,1.0
4,2127,1643,52;182;183,26333,1.0
4,2127,1643,52;182;183,30666,0.0
4,2128,1643,52;182;183,30666,1.0
4,2128,1643,52;182;183,26333,1.0
4,2129,1643,55;182;183,30666,0.0
4,2129,1643,55;182;183,26333,1.0
4,2130,1644,56;182;183,27000,1.0
4,2130,1644,56;182;183,29666,0.0
4,2131,1644,53;182;183,27000,1.0
4,2131,1644,53;182;183,29666,1.0
4,2132,1644,55;182;183,27000,1.0
4,2132,1644,55;182;183,29666,0.0
4,2160,1654,53;183;182,27666,1.0
4,2161,1654,56;183;182,27666,1.0
4,2162,1654,54;183;182,27666,1.0
4,2166,1656,56;182;181,30333,1.0
4,2167,1656,53;182;181,30333,1.0
4,2168,1656,52;182;181,30333,1.0
4,2172,1658,53;184;183,30666,1.0
4,2173,1658,179;52;184;183,30666,1.0
4,2174,1658,55;184;183,30666,0.0
4,2181,1661,53;182;181,23666,1.0
4,2182,1661,179;52;182;181,23666,1.0
4,2183,1661,55;182;181,23666,1.0
4,2187,1663,53;182;181,25000,1.0
4,2187,1663,53;182;181,29000,1.0
4,2188,1663,53;182;181,29000,1.0
4,2188,1663,53;182;181,25000,1.0
4,2189,1663,55;182;181,25000,1.0
4,2189,1663,55;182;181,29000,1.0
4,2193,1665,53;183;185,29666,1.0
4,2193,1665,53;183;185,29666,1.0
4,2194,1665,179;54;183;185,29666,0.0
4,2194,1665,179;54;183;185,29666,0.0
4,2195,1665,58;183;185,29666,0.0
4,2195,1665,58;183;185,29666,0.0
4,2199,1667,56;183;185,26666,1.0
4,2200,1667,53;183;185,26666,1.0
4,2201,1667,179;58;183;185,26666,0.0
4,2226,1676,54;182;183,26333,0.0
4,2226,1676,54;182;183,24666,1.0
4,2227,1676,52;182;183,24666,1.0
4,2227,1676,52;182;183,26333,1.0
4,2228,1676,179;55;182;183,26333,0.0
4,2228,1676,179;55;182;183,24666,1.0
4,2244,1682,179;52;182;184,29333,1.0
4,2244,1682,179;52;182;184,27333,1.0
4,2245,1682,56;182;184,29333,1.0
4,2245,1682,56;182;184,27333,1.0
4,2246,1682,54;182;184,27333,1.0
4,2246,1682,54;182;184,29333,1.0
4,2256,1686,53;182;183,26000,1.0
4,2256,1686,53;182;183,25000,1.0
4,2256,1686,53;182;183,26666,1.0
4,2257,1686,52;182;183,26000,1.0
4,2257,1686,52;182;183,26666,1.0
4,2257,1686,52;182;183,25000,1.0
4,2258,1686,179;54;182;183,26666,1.0
4,2258,1686,179;54;182;183,25000,1.0
4,2258,1686,179;54;182;183,26000,1.0
4,2259,1687,179;53;184;183,24666,1.0
4,2260,1687,52;184;183,24666,1.0
4,2261,1687,54;184;183,24666,1.0
4,2262,1688,54;182;181,28000,0.0
4,2263,1688,52;182;181,28000,1.0
4,2264,1688,54;182;181,28000,0.0
4,2268,1690,179;56;183;182,23666,1.0
4,2269,1690,52;183;182,23666,1.0
4,2270,1690,54;183;182,23666,0.0
4,2283,1695,52;182;181,25333,1.0
4,2283,1695,52;182;181,25333,1.0
4,2284,1695,52;182;181,25333,1.0
4,2284,1695,52;182;181,25333,1.0
4,2285,1695,58;182;181,25333,0.0
4,2285,1695,58;182;181,25333,0.0
4,2292,1698,53;182;181,29000,1.0
4,2293,1698,58;182;181,29000,0.0
4,2294,1698,52;182;181,29000,0.0
4,2295,1699,53;183;184,25666,0.0
4,2296,1699,52;183;184,25666,1.0
4,2297,1699,179;58;183;184,25666,1.0
4,2298,1700,56;183;182,24666,1.0
4,2299,1700,53;183;182,24666,1.0
4,2300,1700,58;183;182,24666,1.0
4,2304,1702,53;181;182,26666,1.0
4,2305,1702,58;181;182,26666,1.0
4,2306,1702,55;181;182,26666,0.0
4,2313,1705,56;182;181,25000,1.0
4,2314,1705,54;182;181,25000,1.0
4,2315,1705,55;182;181,25000,1.0
4,2349,1717,56;184;185;181,25666,1.0
4,2350,1717,52;184;185;181,25666,1.0
4,2351,1717,54;184;185;181,25666,1.0
4,2352,1718,53;184;185;183,26666,1.0
4,2353,1718,52;184;185;183,26666,1.0
4,2354,1718,185;183;54;184,26666,0.0
4,2361,1721,54;185;181,31333,1.0
4,2362,1721,55;185;181,31333,1.0
4,2363,1721,57;185;181,31333,0.0
4,2379,1727,56;183;185,23000,0.0
4,2380,1727,52;183;185,23000,1.0
4,2381,1727,58;183;185,23000,1.0
4,2391,1731,53;182;181,39666,1.0
4,2392,1731,54;182;181,39666,0.0
4,2393,1731,179;57;182;181,39666,0.0
4,2397,1733,56;184;183,30666,0.0
4,2398,1733,57;184;183,30666,1.0
4,2399,1733,52;184;183,30666,0.0
4,2403,1735,53;183;182,24666,0.0
4,2404,1735,52;183;182,24666,0.0
4,2405,1735,57;183;182,24666,1.0
4,2406,1736,54;182;181;183,30666,1.0
4,2407,1736,57;182;181;183,30666,0.0
4,2408,1736,55;182;181;183,30666,1.0
4,2409,1737,53;184;182;181,34333,0.0
4,2410,1737,57;184;182;181,34333,0.0
4,2411,1737,55;184;182;181,34333,1.0
4,2412,1738,53;183;185,23333,0.0
4,2413,1738,52;183;185,23333,1.0
4,2414,1738,54;183;185,23333,1.0
4,2421,1741,53;183;184,23000,1.0
4,2421,1741,53;183;184,23000,1.0
4,2422,1741,54;183;184,23000,1.0
4,2422,1741,54;183;184,23000,1.0
4,2423,1741,179;52;183;184,23000,1.0
4,2423,1741,179;52;183;184,23000,1.0
4,2427,1743,53;181;185,26000,1.0
4,2428,1743,179;52;181;185,26000,1.0
4,2429,1743,55;181;185,26000,0.0
4,2442,1748,179;56;182;181,23666,1.0
4,2443,1748,52;182;181,23666,1.0
4,2444,1748,52;182;181,23666,1.0
4,2448,1750,53;184;183,23000,1.0
4,2449,1750,179;54;184;183,23000,1.0
4,2450,1750,55;184;183,23000,1.0
4,2457,1753,53;182;181,33000,0.0
4,2458,1753,52;182;181,33000,1.0
4,2459,1753,55;182;181,33000,1.0
4,2463,1755,56;184;181,23333,1.0
4,2464,1755,53;184;181,23333,1.0
4,2465,1755,54;184;181,23333,1.0
4,2475,1759,56;185;181,27000,1.0
4,2476,1759,52;185;181,27000,1.0
4,2477,1759,52;185;181,27000,1.0
4,2484,1762,53;181;185,24666,1.0
4,2484,1762,53;181;185,31333,1.0
4,2485,1762,54;181;185,31333,1.0
4,2485,1762,54;181;185,24666,1.0
4,2486,1762,54;181;185,24666,1.0
4,2486,1762,54;181;185,31333,1.0
4,2505,1769,53;183;184,27666,1.0
4,2506,1769,56;183;184,27666,1.0
4,2507,1769,55;183;184,27666,1.0
4,2508,1770,179;53;182;181,31333,1.0
4,2508,1770,179;53;182;181,31333,1.0
4,2509,1770,53;182;181,31333,1.0
4,2509,1770,53;182;181,31333,1.0
4,2510,1770,55;182;181,31333,1.0
4,2510,1770,55;182;181,31333,1.0
4,2517,1773,53;182;181,24333,1.0
4,2518,1773,54;182;181,24333,1.0
4,2519,1773,55;182;181,24333,1.0
4,2520,1774,56;184;183,25666,1.0
4,2521,1774,53;184;183,25666,0.0
4,2522,1774,55;184;183,25666,0.0
4,2523,1775,53;181;182,32000,0.0
4,2524,1775,52;181;182,32000,1.0
4,2525,1775,52;181;182,32000,0.0
4,2529,1777,53;182;181,29333,1.0
4,2530,1777,55;182;181,29333,0.0
4,2531,1777,54;182;181,29333,1.0
4,2556,1786,179;53;181;182,24666,1.0
4,2557,1786,52;181;182,24666,1.0
4,2558,1786,52;181;182,24666,1.0
4,2574,1792,56;183;182,32333,1.0
4,2575,1792,53;183;182,32333,0.0
4,2576,1792,179;55;183;182,32333,1.0
4,2601,1801,59;56;183,25333,1.0
4,2602,1801,59;57;183,25333,1.0
4,2603,1801,59;55;183,25333,1.0
4,2604,1802,64;56;185,27000,0.0
4,2604,1802,64;56;185,27000,0.0
4,2605,1802,64;57;185,27000,1.0
4,2605,1802,64;57;185,27000,1.0
4,2606,1802,64;55;185,27000,1.0
4,2606,1802,64;55;185,27000,1.0
4,2607,1803,66;179;56;181,25666,0.0
4,2608,1803,66;179;57;181,25666,0.0
4,2609,1803,66;179;52;181,25666,0.0
4,2610,1804,64;56;185,24666,0.0
4,2611,1804,64;52;185,24666,1.0
4,2612,1804,64;57;185,24666,1.0
4,2616,1806,60;53;181,25666,1.0
4,2616,1806,60;53;181,5666,1.0
4,2617,1806,60;57;181,5666,1.0
4,2617,1806,60;57;181,25666,0.0
4,2618,1806,60;55;181,5666,1.0
4,2618,1806,60;55;181,25666,1.0
4,2619,1807,63;179;52;181,26000,1.0
4,2620,1807,63;179;52;181,26000,1.0
4,2621,1807,63;179;57;181,26000,1.0
4,2643,1815,60;56;182,23333,1.0
4,2644,1815,60;52;182,23333,1.0
4,2645,1815,60;52;182,23333,1.0
4,2652,1818,67;179;52;182,27000,1.0
4,2652,1818,67;179;52;182,27000,1.0
4,2653,1818,67;179;52;182,27000,0.0
4,2653,1818,67;179;52;182,27000,0.0
4,2654,1818,67;179;54;182,27000,1.0
4,2654,1818,67;179;54;182,27000,1.0
4,2667,1823,64;56;184,24000,1.0
4,2668,1823,64;52;184,24000,1.0
4,2669,1823,64;55;184,24000,1.0
4,2679,1827,65;53;181,29333,0.0
4,2680,1827,65;52;181,29333,1.0
4,2681,1827,65;54;181,29333,1.0
4,2700,1834,65;56;185,26000,1.0
4,2701,1834,65;52;185,26000,1.0
4,2702,1834,65;54;185,26000,0.0
4,2727,1843,59;56;182,28666,1.0
4,2728,1843,59;54;182,28666,1.0
4,2729,1843,59;55;182,28666,1.0
4,2739,1847,68;53;182,23666,0.0
4,2739,1847,68;53;182,32666,0.0
4,2740,1847,68;52;182,23666,1.0
4,2740,1847,68;52;182,32666,1.0
4,2741,1847,68;55;182,23666,0.0
4,2741,1847,68;55;182,32666,0.0
4,2754,1852,68;56;182,27333,1.0
4,2754,1852,68;56;182,27333,1.0
4,2755,1852,68;54;182,27333,1.0
4,2755,1852,68;54;182,27333,1.0
4,2756,1852,68;55;182,27333,1.0
4,2756,1852,68;55;182,27333,1.0
4,2790,1864,68;52;182,27333,0.0
4,2791,1864,68;54;182,27333,1.0
4,2792,1864,68;58;182,27333,1.0
4,2796,1866,63;53;182,36000,0.0
4,2796,1866,63;53;182,25000,0.0
4,2797,1866,63;58;182,36000,0.0
4,2797,1866,63;58;182,25000,1.0
4,2798,1866,63;54;182,25000,1.0
4,2798,1866,63;54;182,36000,1.0
4,2817,1873,59;56;182,25000,1.0
4,2818,1873,59;52;182,25000,1.0
4,2819,1873,59;52;182,25000,1.0
4,2856,1886,64;179;53;183,26000,1.0
4,2856,1886,64;179;53;183,26000,1.0
4,2857,1886,64;179;52;183,26000,1.0
4,2857,1886,64;179;52;183,26000,1.0
4,2858,1886,64;179;55;183,26000,0.0
4,2858,1886,64;179;55;183,26000,0.0
4,2859,1887,61;179;53;181,25000,0.0
4,2860,1887,61;179;52;181,25000,1.0
4,2861,1887,61;179;55;181,25000,1.0
4,2862,1888,60;53;184,31666,1.0
4,2863,1888,60;56;184,31666,0.0
4,2864,1888,60;54;184,31666,0.0
4,2871,1891,63;179;56;185,24333,0.0
4,2872,1891,63;179;52;185,24333,1.0
4,2873,1891,63;179;52;185,24333,0.0
4,2943,1915,61;179;56;183,31333,1.0
4,2944,1915,61;179;52;183,31333,1.0
4,2945,1915,61;179;54;183,31333,0.0
4,2967,1923,67;53;185,26333,1.0
4,2968,1923,67;52;185,26333,1.0
4,2969,1923,67;55;185,26333,1.0
4,2991,1931,59;52;183,24666,0.0
4,2992,1931,59;53;183,24666,1.0
4,2993,1931,59;52;183,24666,0.0
4,2994,1932,60;179;53;184,34666,1.0
